cnty,name,price,state
hunt-county-tx,Hunt County,194021,TX
hutchinson-county-tx,Hutchinson County,73392,TX
irion-county-tx,Irion County,161835,TX
jack-county-tx,Jack County,124247,TX
jackson-county-tx,Jackson County,137643,TX
jasper-county-tx,Jasper County,120671,TX
jeff-davis-county-tx,Jeff Davis County,228255,TX
jefferson-county-tx,Jefferson County,127540,TX
jim-hogg-county-tx,Jim Hogg County,228255,TX
jim-wells-county-tx,Jim Wells County,150606,TX
johnson-county-tx,Johnson County,243445,TX
jones-county-tx,Jones County,109005,TX
karnes-county-tx,Karnes County,144521,TX
kaufman-county-tx,Kaufman County,246510,TX
kendall-county-tx,Kendall County,403431,TX
kenedy-county-tx,Kenedy County,108936,TX
kent-county-tx,Kent County,228255,TX
kerr-county-tx,Kerr County,266820,TX
kimble-county-tx,Kimble County,100438,TX
king-county-tx,King County,228255,TX
kinney-county-tx,Kinney County,82854,TX
kleberg-county-tx,Kleberg County,108936,TX
knox-county-tx,Knox County,228255,TX
lamar-county-tx,Lamar County,115962,TX
lamb-county-tx,Lamb County,54782,TX
lampasas-county-tx,Lampasas County,193587,TX
la-salle-county-tx,La Salle County,228255,TX
lavaca-county-tx,Lavaca County,182711,TX
lee-county-tx,Lee County,227058,TX
leon-county-tx,Leon County,178238,TX
liberty-county-tx,Liberty County,152023,TX
limestone-county-tx,Limestone County,104669,TX
lipscomb-county-tx,Lipscomb County,228255,TX
live-oak-county-tx,Live Oak County,143904,TX
llano-county-tx,Llano County,302889,TX
loving-county-tx,Loving County,228255,TX
lubbock-county-tx,Lubbock County,162188,TX
lynn-county-tx,Lynn County,99204,TX
mcculloch-county-tx,McCulloch County,127587,TX
mclennan-county-tx,McLennan County,185589,TX
mcmullen-county-tx,McMullen County,228255,TX
madison-county-tx,Madison County,182754,TX
marion-county-tx,Marion County,125747,TX
martin-county-tx,Martin County,218096,TX
mason-county-tx,Mason County,228255,TX
matagorda-county-tx,Matagorda County,159087,TX
maverick-county-tx,Maverick County,143758,TX
medina-county-tx,Medina County,231847,TX
menard-county-tx,Menard County,228255,TX
midland-county-tx,Midland County,258765,TX
milam-county-tx,Milam County,143518,TX
mills-county-tx,Mills County,276901,TX
mitchell-county-tx,Mitchell County,71675,TX
montague-county-tx,Montague County,117227,TX
montgomery-county-tx,Montgomery County,272799,TX
moore-county-tx,Moore County,132311,TX
morris-county-tx,Morris County,89190,TX
motley-county-tx,Motley County,228255,TX
nacogdoches-county-tx,Nacogdoches County,158601,TX
navarro-county-tx,Navarro County,116375,TX
newton-county-tx,Newton County,100422,TX
nolan-county-tx,Nolan County,82141,TX
nueces-county-tx,Nueces County,181873,TX
ochiltree-county-tx,Ochiltree County,120228,TX
oldham-county-tx,Oldham County,157339,TX
orange-county-tx,Orange County,145611,TX
palo-pinto-county-tx,Palo Pinto County,132070,TX
panola-county-tx,Panola County,148003,TX
parker-county-tx,Parker County,317188,TX
parmer-county-tx,Parmer County,106838,TX
pecos-county-tx,Pecos County,133420,TX
polk-county-tx,Polk County,131312,TX
potter-county-tx,Potter County,103633,TX
presidio-county-tx,Presidio County,228255,TX
rains-county-tx,Rains County,168993,TX
randall-county-tx,Randall County,190687,TX
reagan-county-tx,Reagan County,129483,TX
real-county-tx,Real County,182425,TX
red-river-county-tx,Red River County,69697,TX
reeves-county-tx,Reeves County,132278,TX
refugio-county-tx,Refugio County,102837,TX
roberts-county-tx,Roberts County,228255,TX
robertson-county-tx,Robertson County,142406,TX
rockwall-county-tx,Rockwall County,317791,TX
runnels-county-tx,Runnels County,70067,TX
rusk-county-tx,Rusk County,139435,TX
sabine-county-tx,Sabine County,117984,TX
san-augustine-county-tx,San Augustine County,121043,TX
san-jacinto-county-tx,San Jacinto County,150209,TX
san-patricio-county-tx,San Patricio County,167301,TX
san-saba-county-tx,San Saba County,126291,TX
schleicher-county-tx,Schleicher County,228255,TX
scurry-county-tx,Scurry County,106030,TX
shackelford-county-tx,Shackelford County,135247,TX
shelby-county-tx,Shelby County,110646,TX
sherman-county-tx,Sherman County,228255,TX
smith-county-tx,Smith County,187648,TX
somervell-county-tx,Somervell County,255521,TX
starr-county-tx,Starr County,63426,TX
stephens-county-tx,Stephens County,85608,TX
sterling-county-tx,Sterling County,228255,TX
stonewall-county-tx,Stonewall County,228255,TX
sutton-county-tx,Sutton County,228255,TX
swisher-county-tx,Swisher County,57962,TX
tarrant-county-tx,Tarrant County,247649,TX
taylor-county-tx,Taylor County,151754,TX
terrell-county-tx,Terrell County,228255,TX
terry-county-tx,Terry County,77448,TX
throckmorton-county-tx,Throckmorton County,228255,TX
titus-county-tx,Titus County,133955,TX
tom-green-county-tx,Tom Green County,161835,TX
travis-county-tx,Travis County,463373,TX
trinity-county-tx,Trinity County,118290,TX
tyler-county-tx,Tyler County,110447,TX
upshur-county-tx,Upshur County,178729,TX
upton-county-tx,Upton County,228255,TX
uvalde-county-tx,Uvalde County,136309,TX
val-verde-county-tx,Val Verde County,130422,TX
van-zandt-county-tx,Van Zandt County,171631,TX
victoria-county-tx,Victoria County,166881,TX
walker-county-tx,Walker County,199226,TX
waller-county-tx,Waller County,257207,TX
ward-county-tx,Ward County,122710,TX
washington-county-tx,Washington County,235363,TX
webb-county-tx,Webb County,160200,TX
wharton-county-tx,Wharton County,148496,TX
wheeler-county-tx,Wheeler County,81896,TX
wichita-county-tx,Wichita County,113048,TX
wilbarger-county-tx,Wilbarger County,68762,TX
willacy-county-tx,Willacy County,72535,TX
williamson-county-tx,Williamson County,361925,TX
wilson-county-tx,Wilson County,310945,TX
winkler-county-tx,Winkler County,94029,TX
wise-county-tx,Wise County,254294,TX
wood-county-tx,Wood County,160819,TX
yoakum-county-tx,Yoakum County,128191,TX
young-county-tx,Young County,101944,TX
zapata-county-tx,Zapata County,97208,TX
zavala-county-tx,Zavala County,63039,TX
beaver-county-ut,Beaver County,408466,UT
box-elder-county-ut,Box Elder County,316820,UT
cache-county-ut,Cache County,334316,UT
carbon-county-ut,Carbon County,162627,UT
daggett-county-ut,Daggett County,214360,UT
davis-county-ut,Davis County,426761,UT
duchesne-county-ut,Duchesne County,230726,UT
emery-county-ut,Emery County,408466,UT
garfield-county-ut,Garfield County,408466,UT
grand-county-ut,Grand County,423461,UT
iron-county-ut,Iron County,263375,UT
juab-county-ut,Juab County,279544,UT
kane-county-ut,Kane County,273190,UT
millard-county-ut,Millard County,186867,UT
morgan-county-ut,Morgan County,491950,UT
piute-county-ut,Piute County,408466,UT
rich-county-ut,Rich County,355674,UT
salt-lake-county-ut,Salt Lake County,447003,UT
san-juan-county-ut,San Juan County,219928,UT
sanpete-county-ut,Sanpete County,209727,UT
sevier-county-ut,Sevier County,216075,UT
summit-county-ut,Summit County,849925,UT
tooele-county-ut,Tooele County,337333,UT
uintah-county-ut,Uintah County,246500,UT
utah-county-ut,Utah County,419714,UT
wasatch-county-ut,Wasatch County,538802,UT
washington-county-ut,Washington County,378504,UT
wayne-county-ut,Wayne County,408466,UT
weber-county-ut,Weber County,343997,UT
accomack-county-va,Accomack County,192246,VA
albemarle-county-va,Albemarle County,387954,VA
alleghany-county-va,Alleghany County,108993,VA
amelia-county-va,Amelia County,208145,VA
amherst-county-va,Amherst County,173832,VA
appomattox-county-va,Appomattox County,160406,VA
arlington-county-va,Arlington County,795422,VA
augusta-county-va,Augusta County,244246,VA
bath-county-va,Bath County,142936,VA
bedford-county-va,Bedford County,245473,VA
bland-county-va,Bland County,124390,VA
botetourt-county-va,Botetourt County,239939,VA
brunswick-county-va,Brunswick County,114731,VA
buchanan-county-va,Buchanan County,64083,VA
buckingham-county-va,Buckingham County,138183,VA
campbell-county-va,Campbell County,178473,VA
caroline-county-va,Caroline County,221130,VA
carroll-county-va,Carroll County,126094,VA
charles-city-county-va,Charles City County,188876,VA
charlotte-county-va,Charlotte County,136014,VA
chesterfield-county-va,Chesterfield County,287045,VA
clarke-county-va,Clarke County,389463,VA
craig-county-va,Craig County,158782,VA
culpeper-county-va,Culpeper County,322234,VA
cumberland-county-va,Cumberland County,169475,VA
dickenson-county-va,Dickenson County,60734,VA
dinwiddie-county-va,Dinwiddie County,171113,VA
essex-county-va,Essex County,199589,VA
fairfax-county-va,Fairfax County,635074,VA
fauquier-county-va,Fauquier County,478883,VA
floyd-county-va,Floyd County,169404,VA
fluvanna-county-va,Fluvanna County,237869,VA
franklin-county-va,Franklin County,241382,VA
frederick-county-va,Frederick County,304383,VA
giles-county-va,Giles County,125492,VA
gloucester-county-va,Gloucester County,257732,VA
goochland-county-va,Goochland County,353599,VA
grayson-county-va,Grayson County,121866,VA
greene-county-va,Greene County,251808,VA
greensville-county-va,Greensville County,87182,VA
halifax-county-va,Halifax County,110994,VA
hanover-county-va,Hanover County,321020,VA
henrico-county-va,Henrico County,281229,VA
henry-county-va,Henry County,91478,VA
highland-county-va,Highland County,186399,VA
isle-of-wight-county-va,Isle of Wight County,294992,VA
james-city-county-va,James City County,349618,VA
king-and-queen-county-va,King and Queen County,180837,VA
king-george-county-va,King George County,320361,VA
king-william-county-va,King William County,218742,VA
lancaster-county-va,Lancaster County,256672,VA
lee-county-va,Lee County,77787,VA
loudoun-county-va,Loudoun County,611492,VA
louisa-county-va,Louisa County,242262,VA
lunenburg-county-va,Lunenburg County,103305,VA
madison-county-va,Madison County,241427,VA
mathews-county-va,Mathews County,259949,VA
mecklenburg-county-va,Mecklenburg County,117803,VA
middlesex-county-va,Middlesex County,273253,VA
montgomery-county-va,Montgomery County,233447,VA
nelson-county-va,Nelson County,244807,VA
new-kent-county-va,New Kent County,290873,VA
northampton-county-va,Northampton County,266662,VA
northumberland-county-va,Northumberland County,321547,VA
nottoway-county-va,Nottoway County,113889,VA
orange-county-va,Orange County,258573,VA
page-county-va,Page County,175358,VA
patrick-county-va,Patrick County,118273,VA
pittsylvania-county-va,Pittsylvania County,143903,VA
powhatan-county-va,Powhatan County,316923,VA
prince-edward-county-va,Prince Edward County,173474,VA
prince-george-county-va,Prince George County,231689,VA
prince-william-county-va,Prince William County,448281,VA
pulaski-county-va,Pulaski County,158566,VA
rappahannock-county-va,Rappahannock County,405408,VA
richmond-county-va,Richmond County,157964,VA
roanoke-county-va,Roanoke County,225911,VA
rockbridge-county-va,Rockbridge County,215474,VA
rockingham-county-va,Rockingham County,236242,VA
russell-county-va,Russell County,100640,VA
scott-county-va,Scott County,89683,VA
shenandoah-county-va,Shenandoah County,210200,VA
smyth-county-va,Smyth County,94733,VA
southampton-county-va,Southampton County,164920,VA
spotsylvania-county-va,Spotsylvania County,331457,VA
stafford-county-va,Stafford County,407146,VA
surry-county-va,Surry County,183431,VA
sussex-county-va,Sussex County,117812,VA
tazewell-county-va,Tazewell County,94437,VA
warren-county-va,Warren County,273248,VA
washington-county-va,Washington County,164151,VA
westmoreland-county-va,Westmoreland County,219703,VA
wise-county-va,Wise County,82250,VA
wythe-county-va,Wythe County,145715,VA
york-county-va,York County,319018,VA
alexandria-city-va,Alexandria city,623753,VA
bedford-city-va,Bedford city,224877,VA
bristol-city-va,Bristol city,107132,VA
buena-vista-city-va,Buena Vista city,105037,VA
charlottesville-city-va,Charlottesville city,332980,VA
chesapeake-city-va,Chesapeake city,305583,VA
colonial-heights-city-va,Colonial Heights city,176227,VA
covington-city-va,Covington city,57666,VA
danville-city-va,Danville city,67834,VA
emporia-city-va,Emporia city,98640,VA
fairfax-city-va,Fairfax city,587449,VA
falls-church-city-va,Falls Church city,890067,VA
franklin-city-va,Franklin city,130117,VA
fredericksburg-city-va,Fredericksburg city,346908,VA
galax-city-va,Galax city,108379,VA
hampton-city-va,Hampton city,199304,VA
harrisonburg-city-va,Harrisonburg city,216512,VA
hopewell-city-va,Hopewell city,126190,VA
lexington-city-va,Lexington city,217549,VA
lynchburg-city-va,Lynchburg city,163700,VA
manassas-city-va,Manassas city,372997,VA
manassas-park-city-va,Manassas Park city,314571,VA
martinsville-city-va,Martinsville city,59995,VA
newport-news-city-va,Newport News city,208840,VA
norfolk-city-va,Norfolk city,228944,VA
norton-city-va,Norton city,84424,VA
petersburg-city-va,Petersburg city,78485,VA
poquoson-city-va,Poquoson city,353825,VA
portsmouth-city-va,Portsmouth city,195454,VA
radford-city-va,Radford city,176645,VA
richmond-city-va,Richmond city,267648,VA
roanoke-city-va,Roanoke city,148665,VA
salem-city-va,Salem city,187108,VA
staunton-city-va,Staunton city,171467,VA
suffolk-city-va,Suffolk city,271830,VA
virginia-beach-city-va,Virginia Beach city,314504,VA
waynesboro-city-va,Waynesboro city,176733,VA
williamsburg-city-va,Williamsburg city,307476,VA
winchester-city-va,Winchester city,229144,VA
addison-county-vt,Addison County,282041,VT
bennington-county-vt,Bennington County,246698,VT
caledonia-county-vt,Caledonia County,172791,VT
chittenden-county-vt,Chittenden County,356012,VT
essex-county-vt,Essex County,129998,VT
franklin-county-vt,Franklin County,239334,VT
grand-isle-county-vt,Grand Isle County,279937,VT
lamoille-county-vt,Lamoille County,294479,VT
orange-county-vt,Orange County,208693,VT
orleans-county-vt,Orleans County,174431,VT
rutland-county-vt,Rutland County,196884,VT
washington-county-vt,Washington County,256004,VT
windham-county-vt,Windham County,244177,VT
windsor-county-vt,Windsor County,285526,VT
adams-county-wa,Adams County,211127,WA
asotin-county-wa,Asotin County,242876,WA
benton-county-wa,Benton County,341821,WA
chelan-county-wa,Chelan County,404891,WA
clallam-county-wa,Clallam County,349947,WA
clark-county-wa,Clark County,434534,WA
columbia-county-wa,Columbia County,182150,WA
cowlitz-county-wa,Cowlitz County,331127,WA
douglas-county-wa,Douglas County,381633,WA
ferry-county-wa,Ferry County,211483,WA
franklin-county-wa,Franklin County,310816,WA
garfield-county-wa,Garfield County,159349,WA
grant-county-wa,Grant County,248453,WA
grays-harbor-county-wa,Grays Harbor County,249906,WA
island-county-wa,Island County,494682,WA
jefferson-county-wa,Jefferson County,428797,WA
king-county-wa,King County,723063,WA
kitsap-county-wa,Kitsap County,461133,WA
kittitas-county-wa,Kittitas County,420435,WA
klickitat-county-wa,Klickitat County,340242,WA
lewis-county-wa,Lewis County,303098,WA
lincoln-county-wa,Lincoln County,233389,WA
mason-county-wa,Mason County,355990,WA
okanogan-county-wa,Okanogan County,253379,WA
pacific-county-wa,Pacific County,217255,WA
pend-oreille-county-wa,Pend Oreille County,250179,WA
pierce-county-wa,Pierce County,451247,WA
san-juan-county-wa,San Juan County,658583,WA
skagit-county-wa,Skagit County,444708,WA
skamania-county-wa,Skamania County,381270,WA
snohomish-county-wa,Snohomish County,567444,WA
spokane-county-wa,Spokane County,336688,WA
stevens-county-wa,Stevens County,283608,WA
thurston-county-wa,Thurston County,409125,WA
wahkiakum-county-wa,Wahkiakum County,283735,WA
walla-walla-county-wa,Walla Walla County,297889,WA
whatcom-county-wa,Whatcom County,483579,WA
whitman-county-wa,Whitman County,299752,WA
yakima-county-wa,Yakima County,265890,WA
adams-county-wi,Adams County,148194,WI
ashland-county-wi,Ashland County,117040,WI
barron-county-wi,Barron County,178388,WI
bayfield-county-wi,Bayfield County,194458,WI
brown-county-wi,Brown County,211019,WI
buffalo-county-wi,Buffalo County,148119,WI
burnett-county-wi,Burnett County,182124,WI
calumet-county-wi,Calumet County,160472,WI
chippewa-county-wi,Chippewa County,200637,WI
clark-county-wi,Clark County,122407,WI
columbia-county-wi,Columbia County,231477,WI
crawford-county-wi,Crawford County,133828,WI
dane-county-wi,Dane County,323474,WI
dodge-county-wi,Dodge County,188846,WI
door-county-wi,Door County,243984,WI
douglas-county-wi,Douglas County,154803,WI
dunn-county-wi,Dunn County,186167,WI
eau-claire-county-wi,Eau Claire County,214871,WI
florence-county-wi,Florence County,161809,WI
fond-du-lac-county-wi,Fond du Lac County,155527,WI
forest-county-wi,Forest County,143160,WI
grant-county-wi,Grant County,144135,WI
green-county-wi,Green County,184877,WI
green-lake-county-wi,Green Lake County,157178,WI
iowa-county-wi,Iowa County,182894,WI
iron-county-wi,Iron County,139076,WI
jackson-county-wi,Jackson County,145536,WI
jefferson-county-wi,Jefferson County,241243,WI
juneau-county-wi,Juneau County,132435,WI
kenosha-county-wi,Kenosha County,222462,WI
kewaunee-county-wi,Kewaunee County,161258,WI
la-crosse-county-wi,La Crosse County,203608,WI
lafayette-county-wi,Lafayette County,130436,WI
langlade-county-wi,Langlade County,117060,WI
lincoln-county-wi,Lincoln County,135505,WI
manitowoc-county-wi,Manitowoc County,138533,WI
marathon-county-wi,Marathon County,185907,WI
marinette-county-wi,Marinette County,121081,WI
marquette-county-wi,Marquette County,151930,WI
menominee-county-wi,Menominee County,261046,WI
milwaukee-county-wi,Milwaukee County,174796,WI
monroe-county-wi,Monroe County,173793,WI
oconto-county-wi,Oconto County,165130,WI
oneida-county-wi,Oneida County,201029,WI
outagamie-county-wi,Outagamie County,217000,WI
ozaukee-county-wi,Ozaukee County,326445,WI
pepin-county-wi,Pepin County,147556,WI
pierce-county-wi,Pierce County,239638,WI
polk-county-wi,Polk County,206605,WI
portage-county-wi,Portage County,192979,WI
price-county-wi,Price County,116938,WI
racine-county-wi,Racine County,181375,WI
richland-county-wi,Richland County,143693,WI
rock-county-wi,Rock County,179591,WI
rusk-county-wi,Rusk County,114816,WI
st.-croix-county-wi,St. Croix County,300760,WI
sauk-county-wi,Sauk County,218860,WI
sawyer-county-wi,Sawyer County,228342,WI
shawano-county-wi,Shawano County,144172,WI
sheboygan-county-wi,Sheboygan County,176031,WI
taylor-county-wi,Taylor County,140210,WI
trempealeau-county-wi,Trempealeau County,166582,WI
vernon-county-wi,Vernon County,165588,WI
vilas-county-wi,Vilas County,223243,WI
walworth-county-wi,Walworth County,262686,WI
washburn-county-wi,Washburn County,175557,WI
washington-county-wi,Washington County,283897,WI
waukesha-county-wi,Waukesha County,325184,WI
waupaca-county-wi,Waupaca County,159327,WI
waushara-county-wi,Waushara County,156841,WI
winnebago-county-wi,Winnebago County,172185,WI
wood-county-wi,Wood County,136675,WI
barbour-county-wv,Barbour County,71526,WV
berkeley-county-wv,Berkeley County,218290,WV
boone-county-wv,Boone County,63557,WV
braxton-county-wv,Braxton County,81243,WV
brooke-county-wv,Brooke County,89408,WV
cabell-county-wv,Cabell County,108566,WV
calhoun-county-wv,Calhoun County,65218,WV
clay-county-wv,Clay County,93681,WV
doddridge-county-wv,Doddridge County,73032,WV
fayette-county-wv,Fayette County,77174,WV
gilmer-county-wv,Gilmer County,67768,WV
grant-county-wv,Grant County,118879,WV
greenbrier-county-wv,Greenbrier County,120541,WV
hampshire-county-wv,Hampshire County,152895,WV
hancock-county-wv,Hancock County,93663,WV
hardy-county-wv,Hardy County,121147,WV
harrison-county-wv,Harrison County,109257,WV
jackson-county-wv,Jackson County,118888,WV
jefferson-county-wv,Jefferson County,266962,WV
kanawha-county-wv,Kanawha County,103438,WV
lewis-county-wv,Lewis County,84789,WV
lincoln-county-wv,Lincoln County,79263,WV
logan-county-wv,Logan County,69881,WV
mcdowell-county-wv,McDowell County,113578,WV
marion-county-wv,Marion County,112741,WV
marshall-county-wv,Marshall County,88271,WV
mason-county-wv,Mason County,87408,WV
mercer-county-wv,Mercer County,75983,WV
mineral-county-wv,Mineral County,122211,WV
mingo-county-wv,Mingo County,113578,WV
monongalia-county-wv,Monongalia County,202846,WV
monroe-county-wv,Monroe County,98730,WV
morgan-county-wv,Morgan County,162114,WV
nicholas-county-wv,Nicholas County,70002,WV
ohio-county-wv,Ohio County,113160,WV
pendleton-county-wv,Pendleton County,103742,WV
pleasants-county-wv,Pleasants County,108230,WV
pocahontas-county-wv,Pocahontas County,89977,WV
preston-county-wv,Preston County,119041,WV
putnam-county-wv,Putnam County,171888,WV
raleigh-county-wv,Raleigh County,92904,WV
randolph-county-wv,Randolph County,93707,WV
ritchie-county-wv,Ritchie County,70815,WV
roane-county-wv,Roane County,87739,WV
summers-county-wv,Summers County,68290,WV
taylor-county-wv,Taylor County,108840,WV
tucker-county-wv,Tucker County,109438,WV
tyler-county-wv,Tyler County,72774,WV
upshur-county-wv,Upshur County,106687,WV
wayne-county-wv,Wayne County,89619,WV
webster-county-wv,Webster County,113578,WV
wetzel-county-wv,Wetzel County,74884,WV
wirt-county-wv,Wirt County,69178,WV
wood-county-wv,Wood County,123777,WV
wyoming-county-wv,Wyoming County,35809,WV
albany-county-wy,Albany County,262248,WY
big-horn-county-wy,Big Horn County,177428,WY
campbell-county-wy,Campbell County,278049,WY
carbon-county-wy,Carbon County,181575,WY
converse-county-wy,Converse County,242744,WY
crook-county-wy,Crook County,278774,WY
fremont-county-wy,Fremont County,225646,WY
goshen-county-wy,Goshen County,181125,WY
hot-springs-county-wy,Hot Springs County,170364,WY
johnson-county-wy,Johnson County,281033,WY
laramie-county-wy,Laramie County,299586,WY
lincoln-county-wy,Lincoln County,263166,WY
natrona-county-wy,Natrona County,226368,WY
niobrara-county-wy,Niobrara County,263166,WY
park-county-wy,Park County,302368,WY
platte-county-wy,Platte County,211997,WY
sheridan-county-wy,Sheridan County,294633,WY
sublette-county-wy,Sublette County,291329,WY
sweetwater-county-wy,Sweetwater County,243474,WY
teton-county-wy,Teton County,941714,WY
uinta-county-wy,Uinta County,213251,WY
washakie-county-wy,Washakie County,187124,WY
weston-county-wy,Weston County,191345,WY
