cnty,state,name,age
montour-county-pa,PA,Montour County,79.375
northampton-county-pa,PA,Northampton County,79.680303030303
northumberland-county-pa,PA,Northumberland County,77.03333333333333
perry-county-pa,PA,Perry County,77.17
philadelphia-county-pa,PA,Philadelphia County,75.37971830985911
pike-county-pa,PA,Pike County,80.47999999999999
potter-county-pa,PA,Potter County,79.72
schuylkill-county-pa,PA,Schuylkill County,76.29230769230767
snyder-county-pa,PA,Snyder County,81.17142857142858
somerset-county-pa,PA,Somerset County,78.05714285714286
sullivan-county-pa,PA,Sullivan County,76.95
susquehanna-county-pa,PA,Susquehanna County,79.26363636363637
tioga-county-pa,PA,Tioga County,78.57
union-county-pa,PA,Union County,80.55714285714286
venango-county-pa,PA,Venango County,77.27499999999999
warren-county-pa,PA,Warren County,78.53076923076922
washington-county-pa,PA,Washington County,76.98596491228072
wayne-county-pa,PA,Wayne County,77.73333333333333
westmoreland-county-pa,PA,Westmoreland County,77.95510204081634
wyoming-county-pa,PA,Wyoming County,79.38571428571429
york-county-pa,PA,York County,78.36250000000001
bristol-county-ri,RI,Bristol County,80.69999999999999
kent-county-ri,RI,Kent County,78.8702702702703
newport-county-ri,RI,Newport County,80.51500000000001
providence-county-ri,RI,Providence County,78.52857142857147
washington-county-ri,RI,Washington County,80.64
abbeville-county-sc,SC,Abbeville County,77.64999999999999
aiken-county-sc,SC,Aiken County,77.07999999999998
allendale-county-sc,SC,Allendale County,72.5
anderson-county-sc,SC,Anderson County,76.52051282051282
bamberg-county-sc,SC,Bamberg County,75.60000000000001
barnwell-county-sc,SC,Barnwell County,75.74000000000001
beaufort-county-sc,SC,Beaufort County,80.01875000000001
berkeley-county-sc,SC,Berkeley County,76.95526315789475
calhoun-county-sc,SC,Calhoun County,75.93333333333334
charleston-county-sc,SC,Charleston County,77.61599999999999
cherokee-county-sc,SC,Cherokee County,74.18461538461538
chester-county-sc,SC,Chester County,73.75454545454546
chesterfield-county-sc,SC,Chesterfield County,75.42
clarendon-county-sc,SC,Clarendon County,75.39999999999999
colleton-county-sc,SC,Colleton County,73.53333333333332
darlington-county-sc,SC,Darlington County,73.45333333333333
dillon-county-sc,SC,Dillon County,75.05
dorchester-county-sc,SC,Dorchester County,78.00434782608696
edgefield-county-sc,SC,Edgefield County,77.05
fairfield-county-sc,SC,Fairfield County,76.25
florence-county-sc,SC,Florence County,74.50625000000002
georgetown-county-sc,SC,Georgetown County,76.26428571428572
greenville-county-sc,SC,Greenville County,77.543119266055
greenwood-county-sc,SC,Greenwood County,77.88571428571429
hampton-county-sc,SC,Hampton County,75.72
horry-county-sc,SC,Horry County,77.03432835820895
jasper-county-sc,SC,Jasper County,75.85000000000001
kershaw-county-sc,SC,Kershaw County,75.38000000000002
lancaster-county-sc,SC,Lancaster County,75.46153846153845
laurens-county-sc,SC,Laurens County,75.45333333333332
lee-county-sc,SC,Lee County,73.28333333333332
lexington-county-sc,SC,Lexington County,77.73943661971829
marion-county-sc,SC,Marion County,73.75
marlboro-county-sc,SC,Marlboro County,73.72857142857143
mccormick-county-sc,SC,McCormick County,77.44999999999999
newberry-county-sc,SC,Newberry County,77.3875
oconee-county-sc,SC,Oconee County,76.05
orangeburg-county-sc,SC,Orangeburg County,74.33333333333334
pickens-county-sc,SC,Pickens County,75.53478260869566
richland-county-sc,SC,Richland County,76.78356164383561
saluda-county-sc,SC,Saluda County,78.2
spartanburg-county-sc,SC,Spartanburg County,76.24179104477612
sumter-county-sc,SC,Sumter County,75.26666666666667
union-county-sc,SC,Union County,73.48888888888888
williamsburg-county-sc,SC,Williamsburg County,73.17999999999999
york-county-sc,SC,York County,77.17555555555556
aurora-county-sd,SD,Aurora County,83.5
beadle-county-sd,SD,Beadle County,78.76666666666667
bennett-county-sd,SD,Bennett County,76.25
bon-homme-county-sd,SD,Bon Homme County,83.75
brookings-county-sd,SD,Brookings County,80.01666666666667
brown-county-sd,SD,Brown County,79.7375
brule-county-sd,SD,Brule County,78.9
buffalo-county-sd,SD,Buffalo County,74.8
butte-county-sd,SD,Butte County,81.9
campbell-county-sd,SD,Campbell County,81.6
charles-mix-county-sd,SD,Charles Mix County,80.26666666666667
clark-county-sd,SD,Clark County,80.9
clay-county-sd,SD,Clay County,78.86666666666666
codington-county-sd,SD,Codington County,82.47142857142856
corson-county-sd,SD,Corson County,78.5
custer-county-sd,SD,Custer County,80.15
davison-county-sd,SD,Davison County,80.875
day-county-sd,SD,Day County,78.66666666666667
deuel-county-sd,SD,Deuel County,83.55
dewey-county-sd,SD,Dewey County,78.80000000000001
douglas-county-sd,SD,Douglas County,82.7
edmunds-county-sd,SD,Edmunds County,81.1
fall-river-county-sd,SD,Fall River County,76.75
faulk-county-sd,SD,Faulk County,81.8
grant-county-sd,SD,Grant County,81.55000000000001
gregory-county-sd,SD,Gregory County,76.6
haakon-county-sd,SD,Haakon County,81.9
hamlin-county-sd,SD,Hamlin County,81.7
hand-county-sd,SD,Hand County,81.25
harding-county-sd,SD,Harding County,84.1
hughes-county-sd,SD,Hughes County,79.85
hutchinson-county-sd,SD,Hutchinson County,80.53333333333333
hyde-county-sd,SD,Hyde County,80.8
jackson-county-sd,SD,Jackson County,80.2
jerauld-county-sd,SD,Jerauld County,80.5
kingsbury-county-sd,SD,Kingsbury County,79.35
lake-county-sd,SD,Lake County,83.53333333333335
lawrence-county-sd,SD,Lawrence County,79.26
lincoln-county-sd,SD,Lincoln County,80.75
lyman-county-sd,SD,Lyman County,82.35
mccook-county-sd,SD,McCook County,77.35
mcpherson-county-sd,SD,McPherson County,80.4
meade-county-sd,SD,Meade County,81.0
mellette-county-sd,SD,Mellette County,77.2
miner-county-sd,SD,Miner County,79.4
minnehaha-county-sd,SD,Minnehaha County,79.225
moody-county-sd,SD,Moody County,77.2
pennington-county-sd,SD,Pennington County,79.31363636363635
perkins-county-sd,SD,Perkins County,78.2
potter-county-sd,SD,Potter County,80.2
roberts-county-sd,SD,Roberts County,77.625
sanborn-county-sd,SD,Sanborn County,79.2
spink-county-sd,SD,Spink County,81.23333333333333
stanley-county-sd,SD,Stanley County,80.9
sully-county-sd,SD,Sully County,79.4
todd-county-sd,SD,Todd County,74.69999999999999
tripp-county-sd,SD,Tripp County,80.55
turner-county-sd,SD,Turner County,80.1
union-county-sd,SD,Union County,80.66666666666667
walworth-county-sd,SD,Walworth County,78.55000000000001
yankton-county-sd,SD,Yankton County,79.58
ziebach-county-sd,SD,Ziebach County,75.2
anderson-county-tn,TN,Anderson County,76.4875
bedford-county-tn,TN,Bedford County,76.33333333333333
benton-county-tn,TN,Benton County,72.78
bledsoe-county-tn,TN,Bledsoe County,76.56666666666668
blount-county-tn,TN,Blount County,76.51904761904761
bradley-county-tn,TN,Bradley County,75.19473684210527
campbell-county-tn,TN,Campbell County,72.84
cannon-county-tn,TN,Cannon County,74.8
carroll-county-tn,TN,Carroll County,74.44285714285715
carter-county-tn,TN,Carter County,75.02941176470588
cheatham-county-tn,TN,Cheatham County,75.0
chester-county-tn,TN,Chester County,75.10000000000001
claiborne-county-tn,TN,Claiborne County,73.5625
clay-county-tn,TN,Clay County,73.05
cocke-county-tn,TN,Cocke County,72.7
coffee-county-tn,TN,Coffee County,74.4090909090909
crockett-county-tn,TN,Crockett County,74.6
cumberland-county-tn,TN,Cumberland County,75.73076923076923
davidson-county-tn,TN,Davidson County,76.50785714285719
dekalb-county-tn,TN,DeKalb County,73.325
decatur-county-tn,TN,Decatur County,76.3
dickson-county-tn,TN,Dickson County,75.76
dyer-county-tn,TN,Dyer County,75.48750000000001
fayette-county-tn,TN,Fayette County,76.06363636363635
fentress-county-tn,TN,Fentress County,73.82499999999999
franklin-county-tn,TN,Franklin County,75.24999999999999
gibson-county-tn,TN,Gibson County,74.41538461538461
giles-county-tn,TN,Giles County,74.8
grainger-county-tn,TN,Grainger County,73.3
greene-county-tn,TN,Greene County,74.91538461538461
grundy-county-tn,TN,Grundy County,74.04999999999998
hamblen-county-tn,TN,Hamblen County,74.43333333333332
hamilton-county-tn,TN,Hamilton County,76.28108108108107
hancock-county-tn,TN,Hancock County,72.65
hardeman-county-tn,TN,Hardeman County,73.98333333333333
hardin-county-tn,TN,Hardin County,73.43333333333332
hawkins-county-tn,TN,Hawkins County,74.19166666666668
haywood-county-tn,TN,Haywood County,74.16666666666667
henderson-county-tn,TN,Henderson County,73.23333333333333
henry-county-tn,TN,Henry County,73.36666666666666
hickman-county-tn,TN,Hickman County,74.16
houston-county-tn,TN,Houston County,74.16666666666667
humphreys-county-tn,TN,Humphreys County,75.14
jackson-county-tn,TN,Jackson County,72.35
jefferson-county-tn,TN,Jefferson County,75.52499999999999
johnson-county-tn,TN,Johnson County,73.72
knox-county-tn,TN,Knox County,76.04699999999998
lake-county-tn,TN,Lake County,73.5
lauderdale-county-tn,TN,Lauderdale County,74.0625
lawrence-county-tn,TN,Lawrence County,74.96363636363635
lewis-county-tn,TN,Lewis County,75.75
lincoln-county-tn,TN,Lincoln County,75.41111111111111
loudon-county-tn,TN,Loudon County,76.10999999999999
macon-county-tn,TN,Macon County,74.0
madison-county-tn,TN,Madison County,74.97999999999999
marion-county-tn,TN,Marion County,74.36666666666666
marshall-county-tn,TN,Marshall County,75.32
maury-county-tn,TN,Maury County,76.62941176470588
mcminn-county-tn,TN,McMinn County,74.82222222222221
mcnairy-county-tn,TN,McNairy County,73.65714285714284
meigs-county-tn,TN,Meigs County,72.73333333333333
monroe-county-tn,TN,Monroe County,75.05714285714285
montgomery-county-tn,TN,Montgomery County,75.52083333333333
moore-county-tn,TN,Moore County,78.2
morgan-county-tn,TN,Morgan County,73.975
obion-county-tn,TN,Obion County,75.1
overton-county-tn,TN,Overton County,73.52857142857144
perry-county-tn,TN,Perry County,75.55
pickett-county-tn,TN,Pickett County,76.5
polk-county-tn,TN,Polk County,74.22
putnam-county-tn,TN,Putnam County,75.86153846153846
rhea-county-tn,TN,Rhea County,74.78333333333335
roane-county-tn,TN,Roane County,74.53999999999999
robertson-county-tn,TN,Robertson County,75.25000000000001
rutherford-county-tn,TN,Rutherford County,77.35813953488373
scott-county-tn,TN,Scott County,72.2
sequatchie-county-tn,TN,Sequatchie County,76.06666666666666
sevier-county-tn,TN,Sevier County,75.8235294117647
shelby-county-tn,TN,Shelby County,74.79484536082475
smith-county-tn,TN,Smith County,73.93999999999998
stewart-county-tn,TN,Stewart County,74.56666666666668
sullivan-county-tn,TN,Sullivan County,75.35135135135135
sumner-county-tn,TN,Sumner County,77.09714285714283
tipton-county-tn,TN,Tipton County,74.91666666666667
trousdale-county-tn,TN,Trousdale County,72.25
unicoi-county-tn,TN,Unicoi County,75.15
union-county-tn,TN,Union County,73.35
van-buren-county-tn,TN,Van Buren County,73.4
warren-county-tn,TN,Warren County,73.56666666666666
washington-county-tn,TN,Washington County,75.73636363636363
wayne-county-tn,TN,Wayne County,74.125
weakley-county-tn,TN,Weakley County,76.10000000000001
white-county-tn,TN,White County,73.64999999999999
williamson-county-tn,TN,Williamson County,81.23125000000002
wilson-county-tn,TN,Wilson County,76.96315789473684
anderson-county-tx,TX,Anderson County,77.45555555555556
andrews-county-tx,TX,Andrews County,75.975
angelina-county-tx,TX,Angelina County,76.0
aransas-county-tx,TX,Aransas County,76.32
archer-county-tx,TX,Archer County,78.36666666666666
armstrong-county-tx,TX,Armstrong County,86.2
atascosa-county-tx,TX,Atascosa County,77.96249999999999
austin-county-tx,TX,Austin County,78.86666666666666
bailey-county-tx,TX,Bailey County,80.5
bandera-county-tx,TX,Bandera County,80.34
bastrop-county-tx,TX,Bastrop County,77.78
baylor-county-tx,TX,Baylor County,74.4
bee-county-tx,TX,Bee County,76.11666666666667
bell-county-tx,TX,Bell County,76.74615384615385
bexar-county-tx,TX,Bexar County,77.78031250000004
blanco-county-tx,TX,Blanco County,78.15
bosque-county-tx,TX,Bosque County,77.11666666666667
bowie-county-tx,TX,Bowie County,75.1222222222222
brazoria-county-tx,TX,Brazoria County,77.65714285714284
brazos-county-tx,TX,Brazos County,78.51999999999997
brewster-county-tx,TX,Brewster County,81.76666666666667
briscoe-county-tx,TX,Briscoe County,84.4
brooks-county-tx,TX,Brooks County,76.45
brown-county-tx,TX,Brown County,74.87500000000001
burleson-county-tx,TX,Burleson County,78.25999999999999
burnet-county-tx,TX,Burnet County,78.58749999999999
caldwell-county-tx,TX,Caldwell County,77.89999999999999
calhoun-county-tx,TX,Calhoun County,78.4
callahan-county-tx,TX,Callahan County,76.43333333333334
cameron-county-tx,TX,Cameron County,79.01566265060238
camp-county-tx,TX,Camp County,76.13333333333334
carson-county-tx,TX,Carson County,83.80000000000001
cass-county-tx,TX,Cass County,76.38571428571429
castro-county-tx,TX,Castro County,76.9
chambers-county-tx,TX,Chambers County,77.86000000000001
cherokee-county-tx,TX,Cherokee County,76.45
childress-county-tx,TX,Childress County,78.4
clay-county-tx,TX,Clay County,77.7
cochran-county-tx,TX,Cochran County,76.3
coke-county-tx,TX,Coke County,81.2
coleman-county-tx,TX,Coleman County,77.46666666666665
collin-county-tx,TX,Collin County,80.54999999999998
collingsworth-county-tx,TX,Collingsworth County,76.3
colorado-county-tx,TX,Colorado County,79.47999999999999
comal-county-tx,TX,Comal County,79.13636363636364
comanche-county-tx,TX,Comanche County,79.725
concho-county-tx,TX,Concho County,86.8
cooke-county-tx,TX,Cooke County,76.2625
coryell-county-tx,TX,Coryell County,75.94615384615385
cottle-county-tx,TX,Cottle County,79.8
crane-county-tx,TX,Crane County,76.8
crockett-county-tx,TX,Crockett County,79.2
crosby-county-tx,TX,Crosby County,77.86666666666667
culberson-county-tx,TX,Culberson County,77.2
dallam-county-tx,TX,Dallam County,77.25
dallas-county-tx,TX,Dallas County,77.7937768240343
dawson-county-tx,TX,Dawson County,78.425
dewitt-county-tx,TX,DeWitt County,78.16
deaf-smith-county-tx,TX,Deaf Smith County,78.35
delta-county-tx,TX,Delta County,75.1
denton-county-tx,TX,Denton County,79.58888888888886
dickens-county-tx,TX,Dickens County,79.9
dimmit-county-tx,TX,Dimmit County,78.4
donley-county-tx,TX,Donley County,79.1
duval-county-tx,TX,Duval County,81.7
eastland-county-tx,TX,Eastland County,75.62
ector-county-tx,TX,Ector County,75.10000000000001
edwards-county-tx,TX,Edwards County,80.5
el-paso-county-tx,TX,El Paso County,78.50482758620693
ellis-county-tx,TX,Ellis County,77.77000000000001
erath-county-tx,TX,Erath County,79.7125
falls-county-tx,TX,Falls County,76.43333333333332
fannin-county-tx,TX,Fannin County,76.67777777777778
fayette-county-tx,TX,Fayette County,79.15714285714284
fisher-county-tx,TX,Fisher County,77.85
floyd-county-tx,TX,Floyd County,77.8
foard-county-tx,TX,Foard County,82.2
fort-bend-county-tx,TX,Fort Bend County,80.34927536231883
franklin-county-tx,TX,Franklin County,76.46666666666665
freestone-county-tx,TX,Freestone County,76.11428571428571
frio-county-tx,TX,Frio County,76.93333333333334
gaines-county-tx,TX,Gaines County,78.4
galveston-county-tx,TX,Galveston County,76.84827586206896
garza-county-tx,TX,Garza County,75.8
gillespie-county-tx,TX,Gillespie County,80.46000000000001
glasscock-county-tx,TX,Glasscock County,81.2
goliad-county-tx,TX,Goliad County,79.6
gonzales-county-tx,TX,Gonzales County,78.18333333333334
gray-county-tx,TX,Gray County,76.15714285714286
grayson-county-tx,TX,Grayson County,75.35000000000001
gregg-county-tx,TX,Gregg County,75.51666666666665
grimes-county-tx,TX,Grimes County,78.75
guadalupe-county-tx,TX,Guadalupe County,79.04827586206896
hale-county-tx,TX,Hale County,77.82222222222222
hall-county-tx,TX,Hall County,75.7
hamilton-county-tx,TX,Hamilton County,78.56666666666668
hansford-county-tx,TX,Hansford County,78.8
hardeman-county-tx,TX,Hardeman County,77.4
hardin-county-tx,TX,Hardin County,76.16363636363636
harris-county-tx,TX,Harris County,77.9546875
harrison-county-tx,TX,Harrison County,75.86666666666667
hartley-county-tx,TX,Hartley County,83.5
haskell-county-tx,TX,Haskell County,79.25
hays-county-tx,TX,Hays County,78.84285714285713
hemphill-county-tx,TX,Hemphill County,80.2
henderson-county-tx,TX,Henderson County,75.45333333333333
hidalgo-county-tx,TX,Hidalgo County,80.34770642201839
hill-county-tx,TX,Hill County,76.21000000000001
hockley-county-tx,TX,Hockley County,76.85714285714286
hood-county-tx,TX,Hood County,77.47
hopkins-county-tx,TX,Hopkins County,76.65555555555557
houston-county-tx,TX,Houston County,77.15714285714286
howard-county-tx,TX,Howard County,73.76
hudspeth-county-tx,TX,Hudspeth County,77.2
hunt-county-tx,TX,Hunt County,76.02105263157895
hutchinson-county-tx,TX,Hutchinson County,74.60000000000001
irion-county-tx,TX,Irion County,79.2
jack-county-tx,TX,Jack County,76.8
jackson-county-tx,TX,Jackson County,78.73333333333333
jasper-county-tx,TX,Jasper County,75.23750000000001
jeff-davis-county-tx,TX,Jeff Davis County,82.2
jefferson-county-tx,TX,Jefferson County,74.95692307692309
jim-hogg-county-tx,TX,Jim Hogg County,76.1
jim-wells-county-tx,TX,Jim Wells County,76.62857142857145
johnson-county-tx,TX,Johnson County,76.98518518518516
jones-county-tx,TX,Jones County,73.45
karnes-county-tx,TX,Karnes County,79.275
kaufman-county-tx,TX,Kaufman County,76.43750000000001
kendall-county-tx,TX,Kendall County,81.13333333333334
kerr-county-tx,TX,Kerr County,78.44
kimble-county-tx,TX,Kimble County,81.69999999999999
kleberg-county-tx,TX,Kleberg County,76.58000000000001
knox-county-tx,TX,Knox County,77.05000000000001
la-salle-county-tx,TX,La Salle County,79.2
lamar-county-tx,TX,Lamar County,74.39166666666665
lamb-county-tx,TX,Lamb County,77.08
lampasas-county-tx,TX,Lampasas County,78.475
lavaca-county-tx,TX,Lavaca County,78.98333333333333
lee-county-tx,TX,Lee County,78.30000000000001
leon-county-tx,TX,Leon County,81.93333333333334
liberty-county-tx,TX,Liberty County,76.1076923076923
limestone-county-tx,TX,Limestone County,76.3
lipscomb-county-tx,TX,Lipscomb County,81.25
live-oak-county-tx,TX,Live Oak County,78.65
llano-county-tx,TX,Llano County,78.84
lubbock-county-tx,TX,Lubbock County,76.93275862068964
lynn-county-tx,TX,Lynn County,78.66666666666667
madison-county-tx,TX,Madison County,74.93333333333334
marion-county-tx,TX,Marion County,72.53333333333335
martin-county-tx,TX,Martin County,84.19999999999999
mason-county-tx,TX,Mason County,83.2
matagorda-county-tx,TX,Matagorda County,76.35999999999999
maverick-county-tx,TX,Maverick County,78.4888888888889
mcculloch-county-tx,TX,McCulloch County,78.46666666666665
mclennan-county-tx,TX,McLennan County,76.79555555555555
medina-county-tx,TX,Medina County,79.7
menard-county-tx,TX,Menard County,86.4
midland-county-tx,TX,Midland County,78.12307692307695
milam-county-tx,TX,Milam County,77.58571428571427
mills-county-tx,TX,Mills County,80.8
mitchell-county-tx,TX,Mitchell County,79.1
montague-county-tx,TX,Montague County,75.24000000000001
montgomery-county-tx,TX,Montgomery County,78.0298245614035
moore-county-tx,TX,Moore County,78.55
morris-county-tx,TX,Morris County,77.73333333333333
motley-county-tx,TX,Motley County,75.7
nacogdoches-county-tx,TX,Nacogdoches County,75.92727272727272
navarro-county-tx,TX,Navarro County,77.47
newton-county-tx,TX,Newton County,76.825
nolan-county-tx,TX,Nolan County,75.64000000000001
nueces-county-tx,TX,Nueces County,77.3027397260274
ochiltree-county-tx,TX,Ochiltree County,78.4
oldham-county-tx,TX,Oldham County,79.0
orange-county-tx,TX,Orange County,74.47
palo-pinto-county-tx,TX,Palo Pinto County,76.4
panola-county-tx,TX,Panola County,76.26666666666667
parker-county-tx,TX,Parker County,77.40526315789474
parmer-county-tx,TX,Parmer County,79.3
pecos-county-tx,TX,Pecos County,77.8
polk-county-tx,TX,Polk County,74.22222222222223
potter-county-tx,TX,Potter County,74.75483870967743
presidio-county-tx,TX,Presidio County,78.85
rains-county-tx,TX,Rains County,80.45
randall-county-tx,TX,Randall County,78.13749999999997
reagan-county-tx,TX,Reagan County,77.5
real-county-tx,TX,Real County,78.3
red-river-county-tx,TX,Red River County,75.89999999999999
reeves-county-tx,TX,Reeves County,77.22
refugio-county-tx,TX,Refugio County,76.75
roberts-county-tx,TX,Roberts County,78.6
robertson-county-tx,TX,Robertson County,78.775
rockwall-county-tx,TX,Rockwall County,78.99090909090908
runnels-county-tx,TX,Runnels County,78.575
rusk-county-tx,TX,Rusk County,76.21538461538462
sabine-county-tx,TX,Sabine County,75.8
san-augustine-county-tx,TX,San Augustine County,74.13333333333333
san-jacinto-county-tx,TX,San Jacinto County,74.60000000000001
san-patricio-county-tx,TX,San Patricio County,77.10624999999999
san-saba-county-tx,TX,San Saba County,79.55
schleicher-county-tx,TX,Schleicher County,85.3
scurry-county-tx,TX,Scurry County,76.30000000000001
shackelford-county-tx,TX,Shackelford County,80.3
shelby-county-tx,TX,Shelby County,75.18333333333334
sherman-county-tx,TX,Sherman County,87.3
smith-county-tx,TX,Smith County,77.3425
somervell-county-tx,TX,Somervell County,78.65
starr-county-tx,TX,Starr County,77.3923076923077
stephens-county-tx,TX,Stephens County,76.63333333333333
sterling-county-tx,TX,Sterling County,84.0
stonewall-county-tx,TX,Stonewall County,76.7
sutton-county-tx,TX,Sutton County,79.6
swisher-county-tx,TX,Swisher County,80.60000000000001
tarrant-county-tx,TX,Tarrant County,77.54339622641511
taylor-county-tx,TX,Taylor County,75.3
terrell-county-tx,TX,Terrell County,79.6
terry-county-tx,TX,Terry County,76.2
throckmorton-county-tx,TX,Throckmorton County,78.4
titus-county-tx,TX,Titus County,76.5375
tom-green-county-tx,TX,Tom Green County,77.25652173913043
travis-county-tx,TX,Travis County,79.77087912087912
trinity-county-tx,TX,Trinity County,77.14
tyler-county-tx,TX,Tyler County,77.12
upshur-county-tx,TX,Upshur County,75.98571428571428
upton-county-tx,TX,Upton County,80.25
uvalde-county-tx,TX,Uvalde County,78.67999999999999
val-verde-county-tx,TX,Val Verde County,78.94444444444444
van-zandt-county-tx,TX,Van Zandt County,77.80999999999999
victoria-county-tx,TX,Victoria County,77.46818181818183
walker-county-tx,TX,Walker County,77.425
waller-county-tx,TX,Waller County,80.1
ward-county-tx,TX,Ward County,77.56666666666666
washington-county-tx,TX,Washington County,78.6
webb-county-tx,TX,Webb County,78.62962962962962
wharton-county-tx,TX,Wharton County,77.60000000000001
wheeler-county-tx,TX,Wheeler County,77.0
wichita-county-tx,TX,Wichita County,74.46363636363637
wilbarger-county-tx,TX,Wilbarger County,75.63333333333334
willacy-county-tx,TX,Willacy County,78.75
williamson-county-tx,TX,Williamson County,79.35256410256413
wilson-county-tx,TX,Wilson County,79.85999999999999
winkler-county-tx,TX,Winkler County,75.56666666666666
wise-county-tx,TX,Wise County,78.42000000000002
wood-county-tx,TX,Wood County,76.0
yoakum-county-tx,TX,Yoakum County,78.5
young-county-tx,TX,Young County,75.27499999999999
zapata-county-tx,TX,Zapata County,78.76666666666667
zavala-county-tx,TX,Zavala County,77.575
beaver-county-ut,UT,Beaver County,80.19999999999999
box-elder-county-ut,UT,Box Elder County,79.22727272727273
cache-county-ut,UT,Cache County,80.65652173913045
carbon-county-ut,UT,Carbon County,75.62
davis-county-ut,UT,Davis County,80.31836734693877
duchesne-county-ut,UT,Duchesne County,80.7
emery-county-ut,UT,Emery County,81.86666666666666
garfield-county-ut,UT,Garfield County,86.25
grand-county-ut,UT,Grand County,77.1
iron-county-ut,UT,Iron County,79.1857142857143
juab-county-ut,UT,Juab County,79.05
kane-county-ut,UT,Kane County,82.1
millard-county-ut,UT,Millard County,82.5
morgan-county-ut,UT,Morgan County,78.4
piute-county-ut,UT,Piute County,77.4
rich-county-ut,UT,Rich County,79.0
salt-lake-county-ut,UT,Salt Lake County,78.8758974358974
san-juan-county-ut,UT,San Juan County,76.875
sanpete-county-ut,UT,Sanpete County,79.6
sevier-county-ut,UT,Sevier County,78.96
summit-county-ut,UT,Summit County,81.57142857142857
tooele-county-ut,UT,Tooele County,77.8375
uintah-county-ut,UT,Uintah County,78.60000000000001
utah-county-ut,UT,Utah County,79.94910714285712
wasatch-county-ut,UT,Wasatch County,79.525
washington-county-ut,UT,Washington County,81.05714285714286
wayne-county-ut,UT,Wayne County,89.3
weber-county-ut,UT,Weber County,77.55400000000002
accomack-county-va,VA,Accomack County,76.88749999999999
albemarle-county-va,VA,Albemarle County,81.025
alexandria-city-va,VA,Alexandria city,81.35454545454544
alleghany-county-va,VA,Alleghany County,76.78333333333333
amelia-county-va,VA,Amelia County,76.25
amherst-county-va,VA,Amherst County,76.6625
appomattox-county-va,VA,Appomattox County,77.2
arlington-county-va,VA,Arlington County,82.04651162790698
augusta-county-va,VA,Augusta County,78.30769230769232
bath-county-va,VA,Bath County,77.4
bedford-county-va,VA,Bedford County,77.66874999999999
bland-county-va,VA,Bland County,74.85
botetourt-county-va,VA,Botetourt County,78.025
bristol-city-va,VA,Bristol city,73.775
brunswick-county-va,VA,Brunswick County,75.95
buchanan-county-va,VA,Buchanan County,74.18571428571428
buckingham-county-va,VA,Buckingham County,77.825
buena-vista-city-va,VA,Buena Vista city,73.7
campbell-county-va,VA,Campbell County,76.49090909090908
caroline-county-va,VA,Caroline County,76.25714285714285
carroll-county-va,VA,Carroll County,76.4
charles-city-county-va,VA,Charles City County,76.83333333333333
charlotte-county-va,VA,Charlotte County,77.3
charlottesville-city-va,VA,Charlottesville city,79.10999999999999
chesapeake-city-va,VA,Chesapeake city,77.374358974359
chesterfield-county-va,VA,Chesterfield County,78.97777777777777
clarke-county-va,VA,Clarke County,80.10000000000001
colonial-heights-city-va,VA,Colonial Heights city,76.88
covington-city-va,VA,Covington city,75.95
craig-county-va,VA,Craig County,79.5
culpeper-county-va,VA,Culpeper County,78.2
cumberland-county-va,VA,Cumberland County,76.95
danville-city-va,VA,Danville city,73.02142857142857
dickenson-county-va,VA,Dickenson County,73.6
dinwiddie-county-va,VA,Dinwiddie County,76.03999999999999
emporia-city-va,VA,Emporia city,71.35
essex-county-va,VA,Essex County,78.0
fairfax-county-va,VA,Fairfax County,82.58761467889907
fairfax-city-va,VA,Fairfax city,82.6
falls-church-city-va,VA,Falls Church city,83.8
fauquier-county-va,VA,Fauquier County,79.26875
floyd-county-va,VA,Floyd County,78.06666666666666
fluvanna-county-va,VA,Fluvanna County,80.0
franklin-county-va,VA,Franklin County,76.81
franklin-city-va,VA,Franklin city,74.5
frederick-county-va,VA,Frederick County,78.53846153846153
fredericksburg-city-va,VA,Fredericksburg city,78.96
galax-city-va,VA,Galax city,75.15
giles-county-va,VA,Giles County,76.0
gloucester-county-va,VA,Gloucester County,77.73750000000001
goochland-county-va,VA,Goochland County,78.475
grayson-county-va,VA,Grayson County,76.9
greene-county-va,VA,Greene County,80.5
greensville-county-va,VA,Greensville County,72.25
halifax-county-va,VA,Halifax County,75.92222222222222
hampton-city-va,VA,Hampton city,75.56551724137931
hanover-county-va,VA,Hanover County,78.66363636363634
harrisonburg-city-va,VA,Harrisonburg city,79.82499999999999
henrico-county-va,VA,Henrico County,78.67966101694917
henry-county-va,VA,Henry County,74.42857142857143
highland-county-va,VA,Highland County,77.6
hopewell-city-va,VA,Hopewell city,72.7
isle-of-wight-county-va,VA,Isle of Wight County,77.45
james-city-county-va,VA,James City County,81.13636363636364
king-george-county-va,VA,King George County,78.86
king-william-county-va,VA,King William County,75.925
king-and-queen-county-va,VA,King and Queen County,78.5
lancaster-county-va,VA,Lancaster County,78.4
lee-county-va,VA,Lee County,77.0
lexington-city-va,VA,Lexington city,78.6
loudoun-county-va,VA,Loudoun County,81.86222222222224
louisa-county-va,VA,Louisa County,77.56666666666666
lunenburg-county-va,VA,Lunenburg County,76.00000000000001
lynchburg-city-va,VA,Lynchburg city,76.32666666666667
madison-county-va,VA,Madison County,78.2
manassas-park-city-va,VA,Manassas Park city,80.35
manassas-city-va,VA,Manassas city,80.3
